date,quarter,warehouse_id,product_id,units_received,units_produced,units_shipped,closing_stock,reorder_flag,capacity_utilization_pct
2024-11-23,Q4 2024,WH-03,PRD-03,916,808,925,8274,False,46.54
2024-11-24,Q4 2024,WH-03,PRD-03,1229,369,869,7774,True,43.73
2024-11-25,Q4 2024,WH-03,PRD-03,1088,914,772,7916,True,44.53
2024-11-26,Q4 2024,WH-03,PRD-03,761,1282,1168,8030,True,45.17
2024-11-27,Q4 2024,WH-03,PRD-03,1027,1165,1122,8073,True,45.41
2024-11-28,Q4 2024,WH-03,PRD-03,1076,1174,671,8576,False,48.24
2024-11-29,Q4 2024,WH-03,PRD-03,1202,1238,980,8834,False,49.69
2024-11-30,Q4 2024,WH-03,PRD-03,1288,967,619,9182,False,51.65
2024-12-01,Q4 2024,WH-03,PRD-03,780,993,512,9663,False,54.36
2024-12-02,Q4 2024,WH-03,PRD-03,820,800,709,9754,False,54.87
2024-12-03,Q4 2024,WH-03,PRD-03,732,871,1100,9525,False,53.58
2024-12-04,Q4 2024,WH-03,PRD-03,933,1092,1123,9494,False,53.41
2024-12-05,Q4 2024,WH-03,PRD-03,1070,1231,1008,9717,False,54.66
2024-12-06,Q4 2024,WH-03,PRD-03,1172,913,1064,9566,False,53.81
2024-12-07,Q4 2024,WH-03,PRD-03,964,840,1009,9397,False,52.86
2024-12-08,Q4 2024,WH-03,PRD-03,916,946,705,9638,False,54.22
2024-12-09,Q4 2024,WH-03,PRD-03,1008,1088,987,9739,False,54.78
2024-12-10,Q4 2024,WH-03,PRD-03,815,605,1083,9261,False,52.1
2024-12-11,Q4 2024,WH-03,PRD-03,1387,403,1071,8593,False,48.34
2024-12-12,Q4 2024,WH-03,PRD-03,664,816,1185,8224,False,46.26
2024-12-13,Q4 2024,WH-03,PRD-03,1015,657,1059,7822,True,44.0
2024-12-14,Q4 2024,WH-03,PRD-03,1375,826,966,7682,True,43.21
2024-12-15,Q4 2024,WH-03,PRD-03,980,911,1154,7439,True,41.85
2024-12-16,Q4 2024,WH-03,PRD-03,941,839,867,7411,True,41.69
2024-12-17,Q4 2024,WH-03,PRD-03,909,1289,642,8058,True,45.33
2024-12-18,Q4 2024,WH-03,PRD-03,943,1023,831,8250,False,46.41
2024-12-19,Q4 2024,WH-03,PRD-03,1247,1017,678,8589,False,48.32
2024-12-20,Q4 2024,WH-03,PRD-03,546,1093,697,8985,False,50.54
2024-12-21,Q4 2024,WH-03,PRD-03,1279,677,836,8826,False,49.65
2024-12-22,Q4 2024,WH-03,PRD-03,700,1192,666,9352,False,52.61
2024-12-23,Q4 2024,WH-03,PRD-03,926,928,793,9487,False,53.37
2024-12-24,Q4 2024,WH-03,PRD-03,895,1105,377,10215,False,57.46
2024-12-25,Q4 2024,WH-03,PRD-03,1094,692,929,9978,False,56.13
2024-12-26,Q4 2024,WH-03,PRD-03,666,579,874,9683,False,54.47
2024-12-27,Q4 2024,WH-03,PRD-03,1069,1139,659,10163,False,57.17
2024-12-28,Q4 2024,WH-03,PRD-03,1375,1035,1046,10152,False,57.11
2024-12-29,Q4 2024,WH-03,PRD-03,712,733,1119,9766,False,54.94
2024-12-30,Q4 2024,WH-03,PRD-03,1016,740,452,10054,False,56.56
2024-12-31,Q4 2024,WH-03,PRD-03,849,1212,674,10592,False,59.58
2025-01-01,Q1 2025,WH-01,PRD-01,18,25,18,135,True,32.93
2025-01-02,Q1 2025,WH-01,PRD-01,15,17,18,134,True,32.68
2025-01-03,Q1 2025,WH-01,PRD-01,18,15,15,134,True,32.68
2025-01-04,Q1 2025,WH-01,PRD-01,21,24,21,137,True,33.41
2025-01-05,Q1 2025,WH-01,PRD-01,16,26,28,135,True,32.93
2025-01-06,Q1 2025,WH-01,PRD-01,16,22,17,140,True,34.15
2025-01-07,Q1 2025,WH-01,PRD-01,21,18,22,136,True,33.17
2025-01-08,Q1 2025,WH-01,PRD-01,20,14,11,139,True,33.9
2025-01-09,Q1 2025,WH-01,PRD-01,20,14,13,140,True,34.15
2025-01-10,Q1 2025,WH-01,PRD-01,17,20,21,139,True,33.9
2025-01-11,Q1 2025,WH-01,PRD-01,19,20,26,133,True,32.44
2025-01-12,Q1 2025,WH-01,PRD-01,16,24,20,137,True,33.41
2025-01-13,Q1 2025,WH-01,PRD-01,23,21,16,142,True,34.63
2025-01-14,Q1 2025,WH-01,PRD-01,24,11,18,135,True,32.93
2025-01-15,Q1 2025,WH-01,PRD-01,13,23,11,147,True,35.85
2025-01-16,Q1 2025,WH-01,PRD-01,16,14,21,140,True,34.15
2025-01-17,Q1 2025,WH-01,PRD-01,14,16,23,133,True,32.44
2025-01-18,Q1 2025,WH-01,PRD-01,17,19,16,136,True,33.17
2025-01-19,Q1 2025,WH-01,PRD-01,20,27,16,147,True,35.85
2025-01-20,Q1 2025,WH-01,PRD-01,14,32,20,159,True,38.78
2025-01-21,Q1 2025,WH-01,PRD-01,16,21,16,164,False,40.0
2025-01-22,Q1 2025,WH-01,PRD-01,16,17,18,163,False,39.76
2025-01-23,Q1 2025,WH-01,PRD-01,21,20,30,153,True,37.32
2025-01-24,Q1 2025,WH-01,PRD-01,20,22,17,158,True,38.54
2025-01-25,Q1 2025,WH-01,PRD-01,17,17,16,159,True,38.78
2025-01-26,Q1 2025,WH-01,PRD-01,21,26,15,170,False,41.46
2025-01-27,Q1 2025,WH-01,PRD-01,18,19,22,167,False,40.73
2025-01-28,Q1 2025,WH-01,PRD-01,19,20,17,170,False,41.46
2025-01-29,Q1 2025,WH-01,PRD-01,27,21,15,176,False,42.93
2025-01-30,Q1 2025,WH-01,PRD-01,25,20,25,171,False,41.71
2025-01-31,Q1 2025,WH-01,PRD-01,15,22,26,167,False,40.73
2025-02-01,Q1 2025,WH-01,PRD-01,23,15,15,167,False,40.73
2025-02-02,Q1 2025,WH-01,PRD-01,23,16,8,175,False,42.68
2025-02-03,Q1 2025,WH-01,PRD-01,15,13,24,164,False,40.0
2025-02-04,Q1 2025,WH-01,PRD-01,23,20,14,170,False,41.46
2025-02-05,Q1 2025,WH-01,PRD-01,26,22,22,170,False,41.46
2025-02-06,Q1 2025,WH-01,PRD-01,15,20,7,183,False,44.63
2025-02-07,Q1 2025,WH-01,PRD-01,16,26,23,186,False,45.37
2025-02-08,Q1 2025,WH-01,PRD-01,24,18,12,192,False,46.83
2025-02-09,Q1 2025,WH-01,PRD-01,21,21,22,191,False,46.59
2025-02-10,Q1 2025,WH-01,PRD-01,22,13,18,186,False,45.37
2025-02-11,Q1 2025,WH-01,PRD-01,21,16,13,189,False,46.1
2025-02-12,Q1 2025,WH-01,PRD-01,21,21,16,194,False,47.32
2025-02-13,Q1 2025,WH-01,PRD-01,15,22,22,194,False,47.32
2025-02-14,Q1 2025,WH-01,PRD-01,24,17,19,192,False,46.83
2025-02-15,Q1 2025,WH-01,PRD-01,25,18,21,189,False,46.1
2025-02-16,Q1 2025,WH-01,PRD-01,19,11,29,171,False,41.71
2025-02-17,Q1 2025,WH-01,PRD-01,20,16,10,177,False,43.17
2025-02-18,Q1 2025,WH-01,PRD-01,14,22,27,172,False,41.95
2025-02-19,Q1 2025,WH-01,PRD-01,22,21,19,174,False,42.44
2025-02-20,Q1 2025,WH-01,PRD-01,22,20,13,181,False,44.15
2025-02-21,Q1 2025,WH-01,PRD-01,20,18,11,188,False,45.85
2025-02-22,Q1 2025,WH-01,PRD-01,24,18,17,189,False,46.1
2025-02-23,Q1 2025,WH-01,PRD-01,19,15,23,181,False,44.15
2025-02-24,Q1 2025,WH-01,PRD-01,22,21,17,185,False,45.12
2025-02-25,Q1 2025,WH-01,PRD-01,16,20,26,179,False,43.66
2025-02-26,Q1 2025,WH-01,PRD-01,20,20,10,189,False,46.1
2025-02-27,Q1 2025,WH-01,PRD-01,19,16,18,187,False,45.61
2025-02-28,Q1 2025,WH-01,PRD-01,21,8,11,184,False,44.88
2025-03-01,Q1 2025,WH-01,PRD-01,18,23,20,187,False,45.61
2025-03-02,Q1 2025,WH-01,PRD-01,19,16,23,180,False,43.9
2025-03-03,Q1 2025,WH-01,PRD-01,23,14,16,178,False,43.41
2025-03-04,Q1 2025,WH-01,PRD-01,18,21,4,195,False,47.56
2025-03-05,Q1 2025,WH-01,PRD-01,14,16,19,192,False,46.83
2025-03-06,Q1 2025,WH-01,PRD-01,27,23,20,195,False,47.56
2025-03-07,Q1 2025,WH-01,PRD-01,25,21,20,196,False,47.8
2025-03-08,Q1 2025,WH-01,PRD-01,15,21,25,192,False,46.83
2025-03-09,Q1 2025,WH-01,PRD-01,23,12,12,192,False,46.83
2025-03-10,Q1 2025,WH-01,PRD-01,18,24,22,194,False,47.32
2025-03-11,Q1 2025,WH-01,PRD-01,21,19,25,188,False,45.85
2025-03-12,Q1 2025,WH-01,PRD-01,21,16,8,196,False,47.8
2025-03-13,Q1 2025,WH-01,PRD-01,19,19,20,195,False,47.56
2025-03-14,Q1 2025,WH-01,PRD-01,17,10,15,190,False,46.34
2025-03-15,Q1 2025,WH-01,PRD-01,17,20,18,192,False,46.83
2025-03-16,Q1 2025,WH-01,PRD-01,16,13,20,185,False,45.12
2025-03-17,Q1 2025,WH-01,PRD-01,17,12,15,182,False,44.39
2025-03-18,Q1 2025,WH-01,PRD-01,20,11,14,179,False,43.66
2025-03-19,Q1 2025,WH-01,PRD-01,17,23,18,184,False,44.88
2025-03-20,Q1 2025,WH-01,PRD-01,23,15,12,187,False,45.61
2025-03-21,Q1 2025,WH-01,PRD-01,26,25,12,200,False,48.78
2025-03-22,Q1 2025,WH-01,PRD-01,18,16,22,194,False,47.32
2025-03-23,Q1 2025,WH-01,PRD-01,21,10,12,192,False,46.83
2025-03-24,Q1 2025,WH-01,PRD-01,22,13,22,183,False,44.63
2025-03-25,Q1 2025,WH-01,PRD-01,22,24,21,186,False,45.37
2025-03-26,Q1 2025,WH-01,PRD-01,20,17,9,194,False,47.32
2025-03-27,Q1 2025,WH-01,PRD-01,23,16,14,196,False,47.8
2025-03-28,Q1 2025,WH-01,PRD-01,22,19,25,190,False,46.34
2025-03-29,Q1 2025,WH-01,PRD-01,15,20,13,197,False,48.05
2025-03-30,Q1 2025,WH-01,PRD-01,23,23,16,204,False,49.76
2025-03-31,Q1 2025,WH-01,PRD-01,23,25,21,208,False,50.73
2025-01-01,Q1 2025,WH-02,PRD-01,13,1,6,58,True,28.29
2025-01-02,Q1 2025,WH-02,PRD-01,7,9,9,58,True,28.29
2025-01-03,Q1 2025,WH-02,PRD-01,9,10,10,58,True,28.29
2025-01-04,Q1 2025,WH-02,PRD-01,11,11,8,61,True,29.76
2025-01-05,Q1 2025,WH-02,PRD-01,8,7,11,57,True,27.8
2025-01-06,Q1 2025,WH-02,PRD-01,12,9,15,51,True,24.88
2025-01-07,Q1 2025,WH-02,PRD-01,10,7,7,51,True,24.88
2025-01-08,Q1 2025,WH-02,PRD-01,11,10,5,56,True,27.32
2025-01-09,Q1 2025,WH-02,PRD-01,8,7,9,54,True,26.34
2025-01-10,Q1 2025,WH-02,PRD-01,11,8,10,52,True,25.37
2025-01-11,Q1 2025,WH-02,PRD-01,7,7,8,51,True,24.88
2025-01-12,Q1 2025,WH-02,PRD-01,11,11,12,50,True,24.39
2025-01-13,Q1 2025,WH-02,PRD-01,10,11,5,56,True,27.32
2025-01-14,Q1 2025,WH-02,PRD-01,10,9,10,55,True,26.83
2025-01-15,Q1 2025,WH-02,PRD-01,7,9,7,57,True,27.8
2025-01-16,Q1 2025,WH-02,PRD-01,8,6,13,50,True,24.39
2025-01-17,Q1 2025,WH-02,PRD-01,11,8,14,44,True,21.46
2025-01-18,Q1 2025,WH-02,PRD-01,8,9,7,46,True,22.44
2025-01-19,Q1 2025,WH-02,PRD-01,10,15,7,54,True,26.34
2025-01-20,Q1 2025,WH-02,PRD-01,7,7,11,50,True,24.39
2025-01-21,Q1 2025,WH-02,PRD-01,11,12,8,54,True,26.34
2025-01-22,Q1 2025,WH-02,PRD-01,7,11,8,57,True,27.8
2025-01-23,Q1 2025,WH-02,PRD-01,10,10,9,58,True,28.29
2025-01-24,Q1 2025,WH-02,PRD-01,11,13,4,67,True,32.68
2025-01-25,Q1 2025,WH-02,PRD-01,8,10,9,68,True,33.17
2025-01-26,Q1 2025,WH-02,PRD-01,10,10,7,71,True,34.63
2025-01-27,Q1 2025,WH-02,PRD-01,10,9,7,73,True,35.61
2025-01-28,Q1 2025,WH-02,PRD-01,8,12,12,73,True,35.61
2025-01-29,Q1 2025,WH-02,PRD-01,7,12,5,80,False,39.02
2025-01-30,Q1 2025,WH-02,PRD-01,6,8,11,77,True,37.56
2025-01-31,Q1 2025,WH-02,PRD-01,10,6,8,75,True,36.59
2025-02-01,Q1 2025,WH-02,PRD-01,6,9,8,76,True,37.07
2025-02-02,Q1 2025,WH-02,PRD-01,10,7,11,72,True,35.12
2025-02-03,Q1 2025,WH-02,PRD-01,9,9,9,72,True,35.12
2025-02-04,Q1 2025,WH-02,PRD-01,11,12,10,74,True,36.1
2025-02-05,Q1 2025,WH-02,PRD-01,9,8,11,71,True,34.63
2025-02-06,Q1 2025,WH-02,PRD-01,9,9,8,72,True,35.12
2025-02-07,Q1 2025,WH-02,PRD-01,11,9,7,74,True,36.1
2025-02-08,Q1 2025,WH-02,PRD-01,10,11,6,79,False,38.54
2025-02-09,Q1 2025,WH-02,PRD-01,10,4,6,77,True,37.56
2025-02-10,Q1 2025,WH-02,PRD-01,10,8,16,69,True,33.66
2025-02-11,Q1 2025,WH-02,PRD-01,7,10,12,67,True,32.68
2025-02-12,Q1 2025,WH-02,PRD-01,11,12,5,74,True,36.1
2025-02-13,Q1 2025,WH-02,PRD-01,11,8,5,77,True,37.56
2025-02-14,Q1 2025,WH-02,PRD-01,7,5,10,72,True,35.12
2025-02-15,Q1 2025,WH-02,PRD-01,9,11,10,73,True,35.61
2025-02-16,Q1 2025,WH-02,PRD-01,9,8,10,71,True,34.63
2025-02-17,Q1 2025,WH-02,PRD-01,9,6,8,69,True,33.66
2025-02-18,Q1 2025,WH-02,PRD-01,10,8,8,69,True,33.66
2025-02-19,Q1 2025,WH-02,PRD-01,12,9,9,69,True,33.66
2025-02-20,Q1 2025,WH-02,PRD-01,11,8,9,68,True,33.17
2025-02-21,Q1 2025,WH-02,PRD-01,7,4,3,69,True,33.66
2025-02-22,Q1 2025,WH-02,PRD-01,11,11,8,72,True,35.12
2025-02-23,Q1 2025,WH-02,PRD-01,12,12,6,78,True,38.05
2025-02-24,Q1 2025,WH-02,PRD-01,10,11,9,80,False,39.02
2025-02-25,Q1 2025,WH-02,PRD-01,11,7,16,71,True,34.63
2025-02-26,Q1 2025,WH-02,PRD-01,13,9,10,70,True,34.15
2025-02-27,Q1 2025,WH-02,PRD-01,11,9,8,71,True,34.63
2025-02-28,Q1 2025,WH-02,PRD-01,10,11,11,71,True,34.63
2025-03-01,Q1 2025,WH-02,PRD-01,11,11,10,72,True,35.12
2025-03-02,Q1 2025,WH-02,PRD-01,10,7,10,69,True,33.66
2025-03-03,Q1 2025,WH-02,PRD-01,9,9,10,68,True,33.17
2025-03-04,Q1 2025,WH-02,PRD-01,9,10,14,64,True,31.22
2025-03-05,Q1 2025,WH-02,PRD-01,12,12,6,70,True,34.15
2025-03-06,Q1 2025,WH-02,PRD-01,8,11,10,71,True,34.63
2025-03-07,Q1 2025,WH-02,PRD-01,12,11,6,76,True,37.07
2025-03-08,Q1 2025,WH-02,PRD-01,10,9,10,75,True,36.59
2025-03-09,Q1 2025,WH-02,PRD-01,7,12,6,81,False,39.51
2025-03-10,Q1 2025,WH-02,PRD-01,10,10,8,83,False,40.49
2025-03-11,Q1 2025,WH-02,PRD-01,5,7,8,82,False,40.0
2025-03-12,Q1 2025,WH-02,PRD-01,11,12,11,83,False,40.49
2025-03-13,Q1 2025,WH-02,PRD-01,11,11,11,83,False,40.49
2025-03-14,Q1 2025,WH-02,PRD-01,8,8,5,86,False,41.95
2025-03-15,Q1 2025,WH-02,PRD-01,10,8,9,85,False,41.46
2025-03-16,Q1 2025,WH-02,PRD-01,13,10,7,88,False,42.93
2025-03-17,Q1 2025,WH-02,PRD-01,8,10,5,93,False,45.37
2025-03-18,Q1 2025,WH-02,PRD-01,7,10,8,95,False,46.34
2025-03-19,Q1 2025,WH-02,PRD-01,12,10,8,97,False,47.32
2025-03-20,Q1 2025,WH-02,PRD-01,13,13,15,95,False,46.34
2025-03-21,Q1 2025,WH-02,PRD-01,9,12,10,97,False,47.32
2025-03-22,Q1 2025,WH-02,PRD-01,11,10,5,102,False,49.76
2025-03-23,Q1 2025,WH-02,PRD-01,12,11,7,106,False,51.71
2025-03-24,Q1 2025,WH-02,PRD-01,8,7,11,102,False,49.76
2025-03-25,Q1 2025,WH-02,PRD-01,8,10,14,98,False,47.8
2025-03-26,Q1 2025,WH-02,PRD-01,12,13,4,107,False,52.2
2025-03-27,Q1 2025,WH-02,PRD-01,13,9,4,112,False,54.63
2025-03-28,Q1 2025,WH-02,PRD-01,10,7,13,106,False,51.71
2025-03-29,Q1 2025,WH-02,PRD-01,8,8,10,104,False,50.73
2025-03-30,Q1 2025,WH-02,PRD-01,13,7,6,105,False,51.22
2025-03-31,Q1 2025,WH-02,PRD-01,8,7,10,102,False,49.76
2025-01-01,Q1 2025,WH-03,PRD-03,904,1206,785,6583,True,37.03
2025-01-02,Q1 2025,WH-03,PRD-03,1063,904,965,6522,True,36.69
2025-01-03,Q1 2025,WH-03,PRD-03,956,1137,1284,6375,True,35.86
2025-01-04,Q1 2025,WH-03,PRD-03,1180,834,1100,6109,True,34.36
2025-01-05,Q1 2025,WH-03,PRD-03,803,527,984,5652,True,31.79
2025-01-06,Q1 2025,WH-03,PRD-03,1077,706,997,5361,True,30.16
2025-01-07,Q1 2025,WH-03,PRD-03,901,1277,887,5751,True,32.35
2025-01-08,Q1 2025,WH-03,PRD-03,925,855,1022,5584,True,31.41
2025-01-09,Q1 2025,WH-03,PRD-03,955,862,211,6235,True,35.07
2025-01-10,Q1 2025,WH-03,PRD-03,985,849,798,6286,True,35.36
2025-01-11,Q1 2025,WH-03,PRD-03,916,1355,939,6702,True,37.7
2025-01-12,Q1 2025,WH-03,PRD-03,978,1291,573,7420,True,41.74
2025-01-13,Q1 2025,WH-03,PRD-03,1233,1428,977,7871,False,44.28
2025-01-14,Q1 2025,WH-03,PRD-03,1122,882,822,7931,False,44.61
2025-01-15,Q1 2025,WH-03,PRD-03,1100,986,1336,7581,True,42.64
2025-01-16,Q1 2025,WH-03,PRD-03,852,570,1289,6862,True,38.6
2025-01-17,Q1 2025,WH-03,PRD-03,771,1257,753,7366,True,41.44
2025-01-18,Q1 2025,WH-03,PRD-03,1117,650,836,7180,True,40.39
2025-01-19,Q1 2025,WH-03,PRD-03,1102,968,856,7292,True,41.02
2025-01-20,Q1 2025,WH-03,PRD-03,1214,666,757,7201,True,40.51
2025-01-21,Q1 2025,WH-03,PRD-03,824,783,927,7057,True,39.7
2025-01-22,Q1 2025,WH-03,PRD-03,894,726,676,7107,True,39.98
2025-01-23,Q1 2025,WH-03,PRD-03,630,779,578,7308,True,41.11
2025-01-24,Q1 2025,WH-03,PRD-03,864,794,1039,7063,True,39.73
2025-01-25,Q1 2025,WH-03,PRD-03,1124,792,1041,6814,True,38.33
2025-01-26,Q1 2025,WH-03,PRD-03,850,1110,664,7260,True,40.84
2025-01-27,Q1 2025,WH-03,PRD-03,1058,665,1111,6814,True,38.33
2025-01-28,Q1 2025,WH-03,PRD-03,902,969,710,7073,True,39.79
2025-01-29,Q1 2025,WH-03,PRD-03,998,1198,942,7329,True,41.23
2025-01-30,Q1 2025,WH-03,PRD-03,722,800,1091,7038,True,39.59
2025-01-31,Q1 2025,WH-03,PRD-03,953,753,867,6924,True,38.95
2025-02-01,Q1 2025,WH-03,PRD-03,377,865,995,6794,True,38.22
2025-02-02,Q1 2025,WH-03,PRD-03,902,1189,740,7243,True,40.74
2025-02-03,Q1 2025,WH-03,PRD-03,632,963,824,7382,True,41.53
2025-02-04,Q1 2025,WH-03,PRD-03,1164,796,821,7357,True,41.38
2025-02-05,Q1 2025,WH-03,PRD-03,1083,1029,679,7707,False,43.35
2025-02-06,Q1 2025,WH-03,PRD-03,1025,665,829,7543,True,42.43
2025-02-07,Q1 2025,WH-03,PRD-03,1223,1075,469,8149,False,45.84
2025-02-08,Q1 2025,WH-03,PRD-03,760,1012,746,8415,False,47.34
2025-02-09,Q1 2025,WH-03,PRD-03,1265,848,801,8462,False,47.6
2025-02-10,Q1 2025,WH-03,PRD-03,1112,726,808,8380,False,47.14
2025-02-11,Q1 2025,WH-03,PRD-03,893,715,812,8283,False,46.59
2025-02-12,Q1 2025,WH-03,PRD-03,1150,1041,859,8465,False,47.62
2025-02-13,Q1 2025,WH-03,PRD-03,730,1200,1001,8664,False,48.74
2025-02-14,Q1 2025,WH-03,PRD-03,783,772,1105,8331,False,46.86
2025-02-15,Q1 2025,WH-03,PRD-03,823,1023,705,8649,False,48.65
2025-02-16,Q1 2025,WH-03,PRD-03,838,439,559,8529,False,47.98
2025-02-17,Q1 2025,WH-03,PRD-03,739,784,602,8711,False,49.0
2025-02-18,Q1 2025,WH-03,PRD-03,1167,911,747,8875,False,49.92
2025-02-19,Q1 2025,WH-03,PRD-03,889,709,783,8801,False,49.51
2025-02-20,Q1 2025,WH-03,PRD-03,1004,703,673,8831,False,49.68
2025-02-21,Q1 2025,WH-03,PRD-03,831,765,535,9061,False,50.97
2025-02-22,Q1 2025,WH-03,PRD-03,596,985,756,9290,False,52.26
2025-02-23,Q1 2025,WH-03,PRD-03,988,875,923,9242,False,51.99
2025-02-24,Q1 2025,WH-03,PRD-03,579,404,1032,8614,False,48.46
2025-02-25,Q1 2025,WH-03,PRD-03,925,431,729,8316,False,46.78
2025-02-26,Q1 2025,WH-03,PRD-03,681,779,767,8328,False,46.85
2025-02-27,Q1 2025,WH-03,PRD-03,1310,1023,632,8719,False,49.05
2025-02-28,Q1 2025,WH-03,PRD-03,1108,288,867,8140,False,45.79
2025-03-01,Q1 2025,WH-03,PRD-03,957,804,653,8291,False,46.64
2025-03-02,Q1 2025,WH-03,PRD-03,1174,797,1026,8062,False,45.35
2025-03-03,Q1 2025,WH-03,PRD-03,779,1237,406,8893,False,50.03
2025-03-04,Q1 2025,WH-03,PRD-03,1039,830,781,8942,False,50.3
2025-03-05,Q1 2025,WH-03,PRD-03,975,1006,954,8994,False,50.59
2025-03-06,Q1 2025,WH-03,PRD-03,987,951,924,9021,False,50.75
2025-03-07,Q1 2025,WH-03,PRD-03,1176,429,1583,7867,False,44.25
2025-03-08,Q1 2025,WH-03,PRD-03,1075,1095,967,7995,False,44.97
2025-03-09,Q1 2025,WH-03,PRD-03,992,968,612,8351,False,46.98
2025-03-10,Q1 2025,WH-03,PRD-03,627,1035,850,8536,False,48.02
2025-03-11,Q1 2025,WH-03,PRD-03,757,1820,409,9947,False,55.95
2025-03-12,Q1 2025,WH-03,PRD-03,914,440,854,9533,False,53.63
2025-03-13,Q1 2025,WH-03,PRD-03,955,1314,657,10190,False,57.32
2025-03-14,Q1 2025,WH-03,PRD-03,726,852,1116,9926,False,55.84
2025-03-15,Q1 2025,WH-03,PRD-03,1390,984,731,10179,False,57.26
2025-03-16,Q1 2025,WH-03,PRD-03,1222,908,845,10242,False,57.61
2025-03-17,Q1 2025,WH-03,PRD-03,1050,821,709,10354,False,58.24
2025-03-18,Q1 2025,WH-03,PRD-03,951,787,1332,9809,False,55.18
2025-03-19,Q1 2025,WH-03,PRD-03,898,994,791,10012,False,56.32
2025-03-20,Q1 2025,WH-03,PRD-03,759,570,1357,9225,False,51.89
2025-03-21,Q1 2025,WH-03,PRD-03,952,1091,1089,9227,False,51.9
2025-03-22,Q1 2025,WH-03,PRD-03,986,823,1002,9048,False,50.9
2025-03-23,Q1 2025,WH-03,PRD-03,705,659,972,8735,False,49.14
2025-03-24,Q1 2025,WH-03,PRD-03,1000,815,979,8571,False,48.21
2025-03-25,Q1 2025,WH-03,PRD-03,908,1207,369,9409,False,52.93
2025-03-26,Q1 2025,WH-03,PRD-03,580,795,802,9402,False,52.89
2025-03-27,Q1 2025,WH-03,PRD-03,776,1001,1097,9306,False,52.35
2025-03-28,Q1 2025,WH-03,PRD-03,860,750,863,9193,False,51.71
2025-03-29,Q1 2025,WH-03,PRD-03,1291,1092,506,9779,False,55.01
2025-03-30,Q1 2025,WH-03,PRD-03,1042,1076,862,9993,False,56.21
2025-03-31,Q1 2025,WH-03,PRD-03,687,1343,1323,10013,False,56.33
2025-04-01,Q2 2025,WH-01,PRD-01,18,21,19,120,True,29.27
2025-04-02,Q2 2025,WH-01,PRD-01,24,17,9,128,True,31.22
2025-04-03,Q2 2025,WH-01,PRD-01,16,21,22,127,True,30.98
2025-04-04,Q2 2025,WH-01,PRD-01,20,15,14,128,True,31.22
2025-04-05,Q2 2025,WH-01,PRD-01,25,22,16,134,True,32.68
2025-04-06,Q2 2025,WH-01,PRD-01,15,25,24,135,True,32.93
2025-04-07,Q2 2025,WH-01,PRD-01,12,23,10,148,False,36.1
2025-04-08,Q2 2025,WH-01,PRD-01,11,15,10,153,False,37.32
2025-04-09,Q2 2025,WH-01,PRD-01,20,20,14,159,False,38.78
2025-04-10,Q2 2025,WH-01,PRD-01,11,12,22,149,False,36.34
2025-04-11,Q2 2025,WH-01,PRD-01,16,20,9,160,False,39.02
2025-04-12,Q2 2025,WH-01,PRD-01,19,20,3,177,False,43.17
2025-04-13,Q2 2025,WH-01,PRD-01,18,10,15,172,False,41.95
2025-04-14,Q2 2025,WH-01,PRD-01,19,13,20,165,False,40.24
2025-04-15,Q2 2025,WH-01,PRD-01,18,17,23,159,False,38.78
2025-04-16,Q2 2025,WH-01,PRD-01,22,17,14,162,False,39.51
2025-04-17,Q2 2025,WH-01,PRD-01,14,13,15,160,False,39.02
2025-04-18,Q2 2025,WH-01,PRD-01,15,20,23,157,False,38.29
2025-04-19,Q2 2025,WH-01,PRD-01,15,19,7,169,False,41.22
2025-04-20,Q2 2025,WH-01,PRD-01,20,17,15,171,False,41.71
2025-04-21,Q2 2025,WH-01,PRD-01,20,15,18,168,False,40.98
2025-04-22,Q2 2025,WH-01,PRD-01,19,23,19,172,False,41.95
2025-04-23,Q2 2025,WH-01,PRD-01,21,25,14,183,False,44.63
2025-04-24,Q2 2025,WH-01,PRD-01,13,16,17,182,False,44.39
2025-04-25,Q2 2025,WH-01,PRD-01,23,15,4,193,False,47.07
2025-04-26,Q2 2025,WH-01,PRD-01,23,20,14,199,False,48.54
2025-04-27,Q2 2025,WH-01,PRD-01,20,16,19,196,False,47.8
2025-04-28,Q2 2025,WH-01,PRD-01,24,17,12,201,False,49.02
2025-04-29,Q2 2025,WH-01,PRD-01,12,21,17,205,False,50.0
2025-04-30,Q2 2025,WH-01,PRD-01,16,9,19,195,False,47.56
2025-05-01,Q2 2025,WH-01,PRD-01,15,24,15,204,False,49.76
2025-05-02,Q2 2025,WH-01,PRD-01,20,18,18,204,False,49.76
2025-05-03,Q2 2025,WH-01,PRD-01,14,16,12,208,False,50.73
2025-05-04,Q2 2025,WH-01,PRD-01,20,18,16,210,False,51.22
2025-05-05,Q2 2025,WH-01,PRD-01,22,18,20,208,False,50.73
2025-05-06,Q2 2025,WH-01,PRD-01,20,10,18,200,False,48.78
2025-05-07,Q2 2025,WH-01,PRD-01,18,25,14,211,False,51.46
2025-05-08,Q2 2025,WH-01,PRD-01,14,18,18,211,False,51.46
2025-05-09,Q2 2025,WH-01,PRD-01,14,20,20,211,False,51.46
2025-05-10,Q2 2025,WH-01,PRD-01,22,22,6,227,False,55.37
2025-05-11,Q2 2025,WH-01,PRD-01,20,13,23,217,False,52.93
